ext_debt_stocks,inflation_rate,unemployment_rate,mortality_by_1000,resources_rent_procent_of_GDP,military_expenditure_procent_of_GDP,arms_imports,democracy_index,corruption_index,energy_access_procent_of_population,population,unseat_current_state_head_attempt,trade_openness,state_control_over_territory,political_violence
22.044233356659273,0.8963698526187966,2.1667653720363322,2.4168954391714568,2.1314538905967204,1.2119892665176135,0.0,0.361,0.605284,37.6,7.524762501225178,0.0,6.363963,5839.557889000001,1.033
26.680198712940065,1.935174350390921,1.6486585889076002,2.0869135565185366,2.3716317563174165,0.9978096517869471,454.37356313010855,0.052,0.235225,98.95058,11.85743067214553,0.0,5.747184,9429.381025,0.891
23.641203366865103,2.0852518990900304,1.6582280766035324,2.004852684688763,0.6857579920151685,0.7375919024456726,259.7930074134415,0.235,0.719104,44.23,9.608480585089659,0.0,3.9627090000000003,9860.49,2.209
23.72701254485812,2.0496600903618236,1.5238800053729569,2.0141027003714957,0.856968294428332,0.7458528948825008,369.1652401221346,0.216,0.719104,50.5251,9.621783376802881,0.0,3.8111922999999996,9860.49,2.69
24.068834698561723,2.8219520656781163,1.2029723039923526,2.0067364312092044,1.8708957440466532,0.4562727831589979,328.3190217784163,0.168,0.24601599999999998,48.06359,9.378028463306947,0.0,2.8742044,8773.506889,1.943
22.709601751263246,0.0,1.6505798557652755,3.142469829665575,3.1883631336326848,3.0171186134353616,354.92265622036655,0.046,0.3844,0.0,7.035917156528005,0.0,5.675676,3600.0,3.377
22.87408526943714,0.0,1.6505798557652755,3.1351898217798637,3.3991478226504706,2.915804837014262,352.09784545853756,0.051,0.3844,0.0,7.06601635668057,0.0,6.259169,3600.0,3.377
22.92052868686134,4.440104295546454,1.6505798557652755,3.066889467870319,3.3978584803966405,2.0921726560335654,314.26544624120476,0.056,0.46922500000000006,0.0,7.0935059496389945,0.0,5.0,3600.0,3.377
23.03175425216546,5.705480378806025,1.6505798557652755,3.1194532005437496,3.3978584803966405,1.8995416317180578,314.26544624120476,0.077,0.602176,0.0,7.126144345625453,0.0,10.0,3600.0,2.394
23.081416625297443,7.229496406042782,1.6505798557652755,3.1095072878128356,3.3978584803966405,2.9189910183441676,346.6869571038521,0.078,0.636804,0.0,7.150054189336088,0.0,10.0,3211.148889,2.394
23.147427276456334,6.85729588009163,1.6505798557652755,3.0611454121022232,3.9645100759488865,1.9034917456599638,343.1771351328596,0.078,0.636804,0.0,7.1863441331548,0.0,10.0,3211.148889,2.394
23.16579051419723,7.888878461124481,1.6505798557652755,2.9869942076107057,3.7663697112464343,1.7417623113806378,190.8683319772223,0.079,0.6609689999999999,0.0,7.2237186389718095,0.0,10.0,3211.148889,2.394
23.101336462743806,4.684764992091445,1.6505798557652755,3.0010182779832286,2.964143581339708,1.292536243535949,354.42376764305595,0.079,0.6609689999999999,0.0,7.31998214148246,0.0,10.0,4011.0688889999997,2.394
23.091005686609655,5.518239343812092,1.6505798557652755,2.9806693958769452,3.71431692449377,2.908795014560246,387.93413130152123,0.079,0.6609689999999999,0.0,7.346780880612262,0.0,10.0,4444.488889,2.394
23.00191325276812,5.786887785005696,1.6505798557652755,2.9594312938276595,4.033822083080496,2.000479926556378,353.6634975633067,0.079,0.6609689999999999,24.212744,7.368615358089604,0.0,10.0,5439.0625,2.394
22.895391067448212,5.0340980285455625,1.6505798557652755,2.9332715922113857,3.6767131809819458,1.7091662840416266,355.9020556398872,0.081,0.6609689999999999,20.0,7.394175293968222,0.0,10.0,5439.0625,2.394
22.933630012614255,4.699547531650897,1.6505798557652755,2.9055340056358423,3.3558453748146833,1.3532370508494742,353.91854034343464,0.084,0.7140249999999999,26.352118,7.429681067338547,0.0,10.0,5439.0625,1.15
25.041448976236357,1.5613225448870338,1.5644405465033644,2.083931446952688,0.6181710845973571,1.5249133613493449,422.11077499514073,0.27,0.6889,71.550224,9.98492683838637,0.0,2.5306234,7302.557025,0.782
25.241374490892582,1.626368513590283,1.5644405465033644,2.065596134857783,0.6848348489674635,1.5632785455630893,422.11077499514073,0.272,0.7224999999999999,70.79,10.003293972721524,0.0,2.5852839,7225.0,0.728
25.320645349349423,1.804685115096685,1.6253112465718964,2.0596214142305294,0.8031852123744494,1.6349363201839298,420.2037329264563,0.269,0.719104,72.783104,10.022553276307377,0.0,2.8542006,7140.25,0.728
25.404312546838803,2.4491379941282823,1.7630169872759602,2.0496264566006506,0.7600321355016681,1.6309677449247868,402.8555020617777,0.247,0.724201,74.12769,10.030187469929523,0.0,2.9581790000000003,6944.388889,0.653
22.997193045974242,1.513602106077608,1.4060969884160703,2.9342823112377685,2.7531238777124614,1.404057741604905,0.0,0.098,0.279841,0.0,8.63079219732619,0.0,1.9476042,9025.0,0.795
23.03378477544898,2.151049856793207,1.410986950449913,2.909357057807245,3.1746267973217424,1.3528509895644705,0.0,0.085,0.279841,0.0,8.663165548313666,0.0,2.5384342,9025.0,0.795
23.061269444948575,0.6391141860738512,1.4060969884160703,2.7980737037497985,3.472405305234684,2.113472869599647,367.3880225536074,0.111,0.32262399999999997,0.0,8.779212935004765,0.0,3.3663013,9025.0,0.795
22.441076366933313,2.1906976164803567,1.5496879161274708,2.8057212282756563,3.0254689782504163,2.3520362465276023,355.65945478939443,0.111,0.32262399999999997,0.0,8.80637808406785,0.0,3.5993533999999996,9025.0,0.795
22.430966619029835,0.5082972957967135,1.4060969884160703,2.7573481728234963,2.969658563480376,2.1533706654760043,351.8307879366403,0.111,0.32262399999999997,12.7,8.841053227550686,0.0,3.631443,9025.0,0.795
22.60310349408281,0.5158663591880486,1.4060969884160703,2.7053799725463312,3.1859113436642716,1.5516791511586612,282.61788554027424,0.111,0.32262399999999997,11.854834,8.896696044612552,0.0,3.9602398,9025.0,0.795
22.708645766129756,2.6860803007577614,1.4060969884160703,2.657318152695437,3.6147301246090895,1.4442902919946816,360.03414946841554,0.111,0.32262399999999997,13.541941,8.91830925613005,0.0,4.1139980000000005,9025.0,0.795
22.605502189198468,1.4649600778568406,1.4060969884160703,2.620675121617209,3.3607570278349645,1.4042939930513283,372.1802650568893,0.11,0.32262399999999997,15.226162,8.952237295736804,0.0,4.6947556,9025.0,0.795
22.543905145189466,2.3951616521441332,1.252762968495368,2.5821845892524706,3.1895086597157722,1.3248314881380256,0.0,0.115,0.32262399999999997,14.0,8.9858865876815,0.0,5.108666,9025.0,0.795
21.521219423994047,2.5877246593759855,1.4060969884160703,2.528843787208401,2.987138191296666,1.1837305199165118,0.0,0.11,0.32376099999999997,18.595404,9.013918714331446,0.0,5.0867004,9025.0,0.795
21.67545915785292,2.9036389599578842,1.4060969884160703,2.468692575924973,3.1316405756104237,1.0519657321623022,0.0,0.113,0.286225,20.28548,9.03998208900266,0.0,4.5185314,9025.0,0.795
21.76932940919862,3.8145575940672023,1.4060969884160703,2.410811498064917,2.984185027739864,0.9122060879081622,0.0,0.112,0.30802500000000005,21.98279,9.068754687594081,0.0,4.266299399999999,9025.0,0.795
22.40226851182132,2.249568635371322,1.4060969884160703,2.3499456643538834,2.858087848110638,0.7815254794931251,0.0,0.112,0.32376099999999997,23.690039,9.098755637103238,0.0,3.9606696999999995,9025.0,0.795
22.70924793832779,2.2136734421345046,1.4060969884160703,2.3026850879943788,2.822220188239623,0.7578043596791094,317.0000281226862,0.109,0.32376099999999997,25.409937,9.128502679280498,0.0,4.7077427,9025.0,0.795
22.875761713525026,3.5336853933888475,1.4060969884160703,2.253394848803274,2.9134191651704158,0.7375024986502946,329.28616761479736,0.107,0.32376099999999997,23.0,9.15762786044993,0.0,4.8232773,9025.0,0.795
23.071197653285704,3.202763421546903,1.4060969884160703,2.2103601489515285,2.7663515630948425,0.6250621595558346,363.97774373783903,0.107,0.32604099999999997,28.89852,9.182402005119773,0.0,4.5398064,9025.0,0.852
23.255711953790712,2.135824466020572,1.1786549963416462,2.167223455063369,2.702007434288743,0.5913453903683928,355.16977408656754,0.105,0.3203559999999999,30.671673,9.210420868736232,0.0,4.147185,9534.155449,0.852
23.55322834394119,2.0655986083619378,1.4060969884160703,2.1403014299365983,2.665676469955384,0.5700814600990997,299.7059713674987,0.105,0.32262399999999997,27.2,9.242032043664777,0.0,4.074066,9534.155449,1.011
23.74091875914123,2.357915684688099,1.4060969884160703,2.1051092884284137,2.5794867205491925,0.533807819152136,259.7930074134415,0.102,0.32604099999999997,29.0,9.271799751168066,0.0,3.9656154999999997,9534.155449,1.289
23.87583519093876,2.0318431721565413,1.4060969884160703,2.0706530356467567,2.503991671401457,0.5279553745932345,237.92903531444517,0.1,0.32604099999999997,42.9,9.300726539615074,0.0,3.4898968000000004,9534.155449,1.289
25.20045891033641,2.142829069064189,1.3164082387692604,2.1731595455535877,2.083192943785308,0.8573370162959292,315.65755752315494,0.051,0.8911359999999999,66.69656,9.89393900995524,0.0,4.8537884,8281.0,0.689
25.638415427742995,1.9777052331250906,1.7369512025109857,2.135112739050297,1.84913106493948,0.9153870186993261,341.12135562595734,0.053,0.8911359999999999,80.3,9.978200327474054,0.0,5.133496,8281.0,1.458
25.743751385956394,4.085153191904151,1.8656293236996142,2.1319153889405387,2.2094426224582215,0.7026602098077571,334.62826499147576,0.117,0.727609,80.94,9.98916659235864,0.0,8.845619000000001,8281.0,1.458
25.745872536466155,3.067021292132928,1.9960599508813281,2.127040520479115,2.0731665067835334,0.5937757246351462,357.7914865144962,0.427,0.6037290000000001,83.73,9.998677679679876,0.0,5.8907772000000005,8100.0,1.233
22.93522667881734,3.6033923211431746,1.4060969884160703,2.989714201228428,2.504063829018064,1.9028731354335264,331.1503598774489,0.078,0.279841,0.0,8.56298610641388,0.0,1.39677925,7971.989796,1.637
22.476578925945383,2.945181773604618,2.5794589349159778,1.743094297246774,3.612069746755226,1.2401843323408024,231.0948727978915,0.2,0.5184,100.0,9.055205875026193,0.0,4.2,0.0,0.0
24.078518579731764,2.583468405228766,2.242835096687417,2.0738006617897504,1.156272780380455,1.176475205945227,280.8959084871681,0.42,0.555025,0.0,8.779918467634221,0.0,5.1123787,8311.421889000001,0.402
24.143607159332095,2.578499614089156,2.2115657071414794,2.051684864634793,0.9894298692289686,1.146527996773945,299.7059713674987,0.436,0.555025,0.0,8.80783029346423,0.0,5.334973,8311.421889000001,0.402
24.20430094088326,3.0087204866848376,2.4510051309976375,2.0316945831821016,0.6494861906640041,1.1021796075266816,300.74049264483955,0.436,0.5140889999999999,0.0,8.831489930567407,0.0,5.447639000000001,8311.421889000001,0.402
24.226389006661186,2.2670619077313376,2.3860066906049746,1.9885590452026627,0.5374871896879023,1.1106928803668077,308.9407581054773,0.431,0.4914009999999999,0.0,8.855350864034753,0.0,5.5385303,8311.421889000001,0.402
24.310732009148527,2.043336405415525,2.33117254613877,1.9637500671836443,0.4296604607427563,1.1497918626424863,321.35525845025705,0.411,0.4914009999999999,65.4,8.877800812234181,0.0,6.249715,8464.0,0.402
24.418457012788497,2.4324261096707716,2.3494686352131557,1.9433354086828443,0.4638041750121296,1.1545030841169943,326.8209694043275,0.413,0.5041,68.018555,8.902232165888536,0.0,6.4874954,8464.0,0.402
24.396395263124464,2.058217408534433,2.3542283007870224,1.9319560997213385,0.5848418197464547,1.1921425627902402,292.79821066375695,0.421,0.5041,69.13312,8.92947792625272,0.0,7.067482,8464.0,0.402
24.649235861162246,1.885592709880266,2.280339456743166,1.9037479711761023,0.4817843160058616,1.069685026114128,326.3083055429261,0.425,0.5041,71.35339,8.977544637858259,0.0,9.526254,8464.0,0.402
24.79178182501496,1.9371647359950797,2.380471670468572,1.8997166107331473,0.29998412864255825,0.9615607441918357,0.0,0.443,0.567009,71.87417,9.015917286160555,0.0,9.490946,8464.0,0.402
24.79135709048174,1.6048524216209037,2.5006159090701527,1.906426544206181,0.38169714979467645,0.9586705347938836,0.0,0.444,0.567009,74.66169,9.038230537612215,0.0,10.0,8357.067889,0.402
24.79043328978149,1.8477462084661906,1.547562518861485,1.900464386136271,0.3393723035504279,0.9047762266896323,259.7930074134415,0.414,0.558009,75.722946,9.055246747716525,0.0,9.8908936,8357.067889,0.402
24.81851099984928,1.314468626548621,0.0,1.890246415942709,0.3919076035222103,0.905791886539627,237.92903531444517,0.401,0.537289,76.77662,9.073926772638632,0.0,10.0,8357.067889,0.402
24.862490684069233,1.1906311873883728,1.5107219331792188,1.8834266577538787,0.5239839697338932,0.9364246098611938,259.7930074134415,0.4,0.537289,76.6,9.095969720010414,0.0,10.0,8357.067889,0.402
24.83647661666822,1.7628816286405329,1.5151272224829206,1.8803806608815832,0.655904257061531,0.8589270540212101,300.74049264483955,0.36,0.6225210000000001,87.6,9.117984154924715,0.0,10.0,8357.067889,0.402
24.795498418565874,2.0171476903960994,1.568615907979737,1.8738001795642645,0.6602037592206009,0.8466384646539966,265.70360114678647,0.355,0.6225210000000001,79.91562,9.135101283428364,0.0,9.787855500000001,8357.067889,0.402
24.776641491060108,1.8695276024034588,1.619388281056547,1.8791596595088884,0.9504353860623107,0.8394804999377308,287.33656284455765,0.352,0.6225210000000001,80.18,9.150451398254324,0.0,9.494083,8357.067889,0.402
24.80368696593788,1.360976553135606,1.4883995991263896,1.8762537922044964,1.387768266189446,0.8291742946645017,275.1650377299063,0.357,0.6225210000000001,82.01391,9.174140180450998,0.0,8.661941500000001,8357.067889,0.402
24.788212193201613,2.2257523235141408,1.5518088056589532,1.8808381523115985,0.9671569745235508,0.8110764668472017,259.7930074134415,0.358,0.6225210000000001,83.3,9.192463936381097,0.0,7.628226499999999,8357.067889,0.402
24.74819160243828,1.6523116606315824,1.581038416327182,1.8873726334310013,0.8312757539444842,0.7895128911477349,190.8683319772223,0.359,0.6225210000000001,84.3,9.207615262235215,0.0,6.559037999999999,8357.067889,0.402
24.903021541572137,1.566496245489676,1.5282278342527718,1.892509372328198,1.1722033243243346,0.774788087633343,222.43106028444205,0.413,0.49561599999999995,85.397644,9.226625053846407,0.0,7.141948999999999,8525.382889,0.402
24.914516091078312,1.7436920270893566,1.5238800053729569,1.8973199648885475,1.3965781722766648,0.7670547460886413,322.51294044931507,0.439,0.49561599999999995,87.2,9.245150217694578,0.0,6.7697914,8525.382889,0.402
24.962619792084574,1.3930127201326077,1.5040773967762742,1.8992676769433403,1.0039576245768578,0.7451247309268972,275.1650377299063,0.439,0.49561599999999995,87.08,9.25987920820169,0.0,6.4899445,8525.382889,0.402
24.915813129580002,1.276113262158578,1.5040773967762742,1.9104309989455537,0.8647444317434053,0.7836739969085315,330.22955736398967,0.435,0.48999999999999994,87.5,9.277954533479159,0.0,6.024529299999999,8611.84,0.402
25.069251929319286,1.525583026004337,1.526056282762999,1.902704363179782,0.9766558095295086,0.7144815094935193,265.70360114678647,0.433,0.48999999999999994,89.72037,9.293279527046955,0.0,6.1471634,8611.84,0.402
25.057539533067967,0.5153309814901172,1.403642983052243,1.9074662769400255,0.581862226031567,0.7364284076865605,355.16977408656754,0.432,0.48999999999999994,89.08,9.305499813147284,0.0,6.2690014,8611.84,0.402
25.037427629659813,0.812572777943952,1.3083328325376704,1.9013609791431358,0.5085555454043659,0.7156838838905009,370.70072276231184,0.368,0.45968400000000004,92.066505,9.32057355687584,0.0,6.5504745,8883.0625,0.303
25.015171839320434,1.3489007864684033,1.2669475900552907,1.896869953630672,0.6588430012562246,0.8096302937801365,377.7546528691901,0.346,0.45158400000000004,93.0,9.333579606581287,0.0,7.189593499999999,8883.0625,0.303
25.09229949517469,1.8420321238505435,1.2059707812907974,1.8917556223867307,0.71413439558987,0.5986082738491757,282.61788554027424,0.317,0.45158400000000004,94.448265,9.348892626452137,0.0,7.6058753999999995,8326.5625,0.303
25.14961246781684,1.2214389819610911,1.1755733327476763,1.8884323564883159,0.54685359819633,0.6524622191401682,363.17906620457745,0.297,0.47472099999999995,95.64508,9.352797721952545,0.0,7.2175156000000005,8883.0625,0.303
22.42512885736463,3.504717353156515,0.5653138090500605,2.510411940196362,1.057860628787257,1.4281569164126147,371.0341953025577,0.1,0.6400000000000001,35.0,8.31115254800169,0.0,0.3947299,0.0,0.0
21.62326624942875,3.3113502321606973,1.8900953526617688,2.0302512974890643,1.4150409035503086,1.2313244412472537,0.0,0.076,0.889249,0.0,6.090368262422437,1.0,7.418107600000001,7603.84,1.035
22.42512885736463,3.504717353156515,0.5653138090500605,2.510411940196362,1.057860628787257,1.4281569164126147,371.0341953025577,0.1,0.6400000000000001,35.0,8.31115254800169,0.0,0.3947299,0.0,0.0
22.49731424523859,3.4241725065284028,0.5653138090500605,2.4244486807508863,0.41826824790665595,1.1980721427292351,370.8678011941548,0.1,0.0,0.0,8.388905171114706,0.0,5.188039,0.0,0.0
22.974069970568927,0.9051663300673511,0.5653138090500605,2.3217012101862755,0.047777755617552715,2.6741486494265287,321.9385075508996,0.1,0.7224999999999999,51.73491,8.497602541651233,0.0,3.4132599999999997,0.0,0.0
22.42512885736463,3.504717353156515,0.5653138090500605,2.510411940196362,1.057860628787257,1.4281569164126147,371.0341953025577,0.1,0.6400000000000001,35.0,8.31115254800169,0.0,0.3947299,0.0,0.0
22.42512885736463,3.504717353156515,0.5653138090500605,2.510411940196362,1.057860628787257,1.4281569164126147,371.0341953025577,0.1,0.6400000000000001,35.0,8.31115254800169,0.0,0.3947299,0.0,0.0
0.0,1.133017680703229,1.425515094905549,1.7825505301427451,2.2780103999661288,0.9160090115972921,329.76075685487183,0.202,0.34574399999999994,99.60445,8.05426463471446,0.0,10.0,9555.0625,0.316
25.16417836139199,2.6993623156388797,1.8625285401162623,2.438426315905459,1.387197670885364,1.3635308081554303,456.10705505513846,0.565,0.21252100000000002,0.0,11.426409001854157,0.0,1.6987725999999999,9120.25,0.991
25.198047573884374,2.548492924074096,1.8625285401162623,2.418588768750352,1.3226220466482128,1.3096399934704455,436.51780884161326,0.576,0.263169,0.0,11.44927509331112,0.0,1.8433098,9120.25,0.991
25.23774875743001,1.9915512086758826,1.8625285401162623,2.399802543709405,1.2316067168722997,1.3411772823981403,416.8987443201653,0.578,0.263169,50.9,11.469265530638834,0.0,1.9651539,9120.25,0.991
25.307198361867677,2.420184605643281,2.0579625002589124,2.3801940723210286,1.1107954436715783,1.2987393073883065,424.3586659698474,0.582,0.263169,49.81131,11.486910819379204,0.0,2.0078144,9120.25,0.991
25.26619966436409,2.3002977127598276,1.8625285401162623,2.3436310624300467,1.2466375978611013,1.2449520354184846,422.4530648781796,0.591,0.263169,53.00352,11.524994579318488,0.0,2.1929487,9120.25,1.396
25.26719118324147,2.099765125733304,1.8625285401162623,2.3252268234748703,1.1688823537947015,1.2941057213907183,450.8696496504339,0.596,0.263169,54.594864,11.543244444223419,0.0,2.2619387,9120.25,1.396
25.311632107618077,2.655411368677049,1.8625285401162623,2.307572634505085,1.0262013868773852,1.3156871739674634,417.77625830199685,0.598,0.263169,56.182133,11.56183639327595,0.0,2.3699470000000002,8190.25,1.396
25.32622869204415,1.7351574382918211,1.8625285401162623,2.2900063107871858,1.028210576194598,1.3755356045558131,437.4251906552418,0.595,0.263169,60.1,11.581690445158596,0.0,2.4815598000000003,8190.25,1.396
25.339687399937187,1.6113233160335652,1.3164082387692604,2.2722289729791467,1.2154567832600143,1.373444632394064,428.7433921242739,0.584,0.263169,58.721474,11.597757421246925,0.0,2.6900923,8190.25,1.396
25.323424421678354,1.564292653215476,1.8625285401162623,2.2573785001559665,1.2120105544291673,1.3672225310302197,436.79900583577904,0.584,0.263169,55.8,11.6161775514526,0.0,2.5993256,8190.25,1.396
25.38426423236194,1.6671693250569481,1.8625285401162623,2.236765751956752,1.1680750826134818,1.3420464084663903,459.1314547671992,0.588,0.263169,62.3,11.63058927574183,0.0,2.9508663,8190.25,1.396
25.501419299818934,1.5698357975764472,1.8625285401162623,2.217898284826852,1.14393836176615,1.3023084751388354,472.2619454382688,0.586,0.263169,64.047485,11.650865731710104,0.0,3.0592436,8190.25,0.809
25.540676234877797,1.5617699826268325,1.8625285401162623,2.201659174404085,1.3984648306269123,1.3425389662965201,463.007750899291,0.581,0.263169,64.4,11.666090264691647,0.0,3.750381,8190.25,0.762
25.520670603330437,1.657531380694769,2.2721258658459496,2.1833510050703477,1.5193453541230177,1.3230636953571682,436.9738436327378,0.57,0.263169,67.57981,11.684483081187034,0.0,4.2001667,8190.25,0.056
25.795469739554957,1.9164112131481499,1.8625285401162623,2.168253380198754,1.6021583379356605,1.2603933912798702,445.9702188787752,0.574,0.263169,67.9,11.699061587050295,0.0,4.572448,8190.25,0.056
26.04166784641509,1.9978085871829765,1.8625285401162623,2.1566340375097415,1.6967778828464009,1.246528778874655,464.19762043252393,0.574,0.263169,71.119865,11.714547693036154,0.0,4.568627,8190.25,0.056
26.14870810521551,2.2352979497547265,1.8625285401162623,2.146866517994625,2.0923301872943285,1.2896353608298974,455.51368090618513,0.574,0.263169,72.89938,11.72450203191089,0.0,5.336822,8190.25,0.056
26.26966223091759,2.475054353344991,1.8625285401162623,2.137592518321866,1.4832824441485237,1.4181290132269186,455.6284034165279,0.554,0.263169,75.0,11.741318119605104,0.0,4.6272865,8064.039999999999,0.056
26.39461996582672,2.5641328642542986,1.4158531355845123,2.126444395275172,1.6958008184885636,1.3582706718793272,474.8809129309296,0.55,0.292681,76.3,11.757110358409463,0.0,4.925521,8121.253923999999,0.056
26.535601620290223,2.2937252971395745,1.8625285401162623,2.1122716862705384,1.8465312352314722,1.3095438586060346,484.1603480674245,0.55,0.294849,67.6,11.767731809409273,0.0,5.562388,8115.847743999999,0.056
26.69599611428081,2.3493729600179,1.4398351348275957,2.094083818416706,1.6158087195388027,1.2859677150971007,492.975453333023,0.537,0.294849,79.9,11.781386322772734,0.0,5.5793728,7989.1419240000005,0.056
26.7806236429177,2.39951926927562,1.8625285401162623,2.0744289998562917,1.5344270103859146,1.266616754117631,502.03511272235386,0.534,0.293764,81.99933,11.793535013482442,0.0,5.384413,7810.140625,0.056
26.84905891623774,2.036750186237355,1.8625285401162623,2.052840859882657,1.3369290622414047,1.265251095589363,480.98324693703125,0.499,0.2916,83.8725,11.801839827840196,0.0,4.8922188,7843.227844,0.8
26.89460224492962,1.776133592170169,1.8625285401162623,2.0373166153791646,1.0214075729973526,1.2405314968231553,477.8655825643507,0.426,0.32148899999999997,88.0,11.816161755937124,0.0,4.1922916,7515.502863999999,0.8
